date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:56:36	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2001%20Jul%202016%2000:08:53%20GMT	http://hrh.name/hypermedia/images/slhome.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/slhome.png	(from http://hrh.name/hypermedia/sl.php)
01:56:36	2790/2790	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:53%20GMT	http://hrh.name/hypermedia/devices.php?category=5	/home/hrh/websites/timm/hrh.name/hypermedia/devicesaa07.html	(from http://hrh.name/hypermedia/devices.php)
01:56:37	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2001%20Jul%202016%2000:08:54%20GMT	http://hrh.name/hypermedia/images/personal.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/personal.png	(from http://hrh.name/hypermedia/sl.php)
01:56:38	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2001%20Jul%202016%2000:08:54%20GMT	http://hrh.name/hypermedia/images/logo_tim_music.jpg	/home/hrh/websites/timm/hrh.name/hypermedia/images/logo_tim_music.jpg	(from http://hrh.name/hypermedia/sl.php)
01:56:38	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2001%20Jul%202016%2000:08:55%20GMT	http://hrh.name/hypermedia/images/pay.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/pay.png	(from http://hrh.name/hypermedia/assist.php)
01:56:39	16838/-1	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:54%20GMT	http://hrh.name/hypermedia/device.php?id=1	/home/hrh/websites/timm/hrh.name/hypermedia/device681a.html	(from http://hrh.name/hypermedia/devices.php)
01:56:39	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2001%20Jul%202016%2000:08:56%20GMT	http://hrh.name/hypermedia/images/texh.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/texh.png	(from http://hrh.name/hypermedia/assist.php)
01:56:39	2600/2600	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:57%20GMT	http://hrh.name/hypermedia/sl.php?category=2	/home/hrh/websites/timm/hrh.name/hypermedia/sl9297.html	(from http://hrh.name/hypermedia/sl.php)
01:56:40	153384/153384	---M--	200	added ('OK')	image/jpeg	etag:%2225728-5367b66bb9500%22	http://hrh.name/hypermedia/images/image-giugno2016eng.jpg	/home/hrh/websites/timm/hrh.name/hypermedia/images/image-giugno2016eng.jpg	(from http://hrh.name/hypermedia/governance.php)
01:56:40	2600/2600	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:57%20GMT	http://hrh.name/hypermedia/sl.php?category=3	/home/hrh/websites/timm/hrh.name/hypermedia/sldb58.html	(from http://hrh.name/hypermedia/sl.php)
01:56:40	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2001%20Jul%202016%2000:08:57%20GMT	http://hrh.name/hypermedia/images/sl.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/sl.png	(from http://hrh.name/hypermedia/assist.php)
01:56:40	2600/2600	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:57%20GMT	http://hrh.name/hypermedia/sl.php?category=4	/home/hrh/websites/timm/hrh.name/hypermedia/sl3eca.html	(from http://hrh.name/hypermedia/sl.php)
01:56:41	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2001%20Jul%202016%2000:08:58%20GMT	http://hrh.name/hypermedia/images/5.jpg	/home/hrh/websites/timm/hrh.name/hypermedia/images/5.jpg	(from http://hrh.name/hypermedia/testimonials.php)
01:56:41	2720/2720	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:58%20GMT	http://hrh.name/hypermedia/onesl.php?id=1	/home/hrh/websites/timm/hrh.name/hypermedia/onesl681a.html	(from http://hrh.name/hypermedia/sl.php)
01:56:41	2642/2642	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:58%20GMT	http://hrh.name/hypermedia/assist.php?category=3	/home/hrh/websites/timm/hrh.name/hypermedia/assistdb58.html	(from http://hrh.name/hypermedia/assist.php)
01:56:41	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2001%20Jul%202016%2000:08:58%20GMT	http://hrh.name/hypermedia/images/6.jpg	/home/hrh/websites/timm/hrh.name/hypermedia/images/6.jpg	(from http://hrh.name/hypermedia/projects.php)
01:56:41	2844/2844	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:59%20GMT	http://hrh.name/hypermedia/assist.php?category=4	/home/hrh/websites/timm/hrh.name/hypermedia/assist3eca.html	(from http://hrh.name/hypermedia/assist.php)
01:56:41	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2001%20Jul%202016%2000:08:58%20GMT	http://hrh.name/hypermedia/images/9.jpg	/home/hrh/websites/timm/hrh.name/hypermedia/images/9.jpg	(from http://hrh.name/hypermedia/governance.php)
01:56:42	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2001%20Jul%202016%2000:08:59%20GMT	http://hrh.name/hypermedia/images/image-giugno2016eng.jpg	/home/hrh/websites/timm/hrh.name/hypermedia/images/image-giugno2016eng.jpg	(from http://hrh.name/hypermedia/governance.php)
01:56:42	3482/3482	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:59%20GMT	http://hrh.name/hypermedia/oneassist.php?id=1	/home/hrh/websites/timm/hrh.name/hypermedia/oneassist681a.html	(from http://hrh.name/hypermedia/assist.php)
01:56:44	11302/-1	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Jul%202016%2000:08:59%20GMT	http://hrh.name/hypermedia/testemonials.php	/home/hrh/websites/timm/hrh.name/hypermedia/testemonials.html	(from http://hrh.name/hypermedia/projects.php)
01:56:45	284363/284363	---M--	200	added ('OK')	image/png	etag:%22456cb-5367b48559980%22	http://hrh.name/hypermedia/images/8.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/8.png	(from http://hrh.name/hypermedia/news.php)
01:56:45	0/-1	---M--	404	error ('')			http://hrh.name/hypermedia/%22/etc/designs/ti-rwd/cmn/v4/img/layout/article-list-dot-red.png%22	/home/hrh/websites/timm/hrh.name/hypermedia/_/etc/designs/ti-rwd/cmn/v4/img/layout/article-list-dot-red.html	(from http://hrh.name/hypermedia/business.php)
